work_id,year,period,first_country_known,first_target,corr_country_known,corr_target,international_collaboration,n_author_countries,studied_count
W4405322804,2024,2021-2026,True,True,True,True,False,1,1
W4405416905,2024,2021-2026,True,True,True,True,False,1,1
W4405356219,2024,2021-2026,True,True,True,False,True,4,1
W4405378376,2024,2021-2026,True,True,False,,False,1,1
W4405378433,2024,2021-2026,True,True,True,True,True,2,1
W4405431701,2024,2021-2026,True,False,True,False,True,2,1
W7153726646,2024,2021-2026,True,False,True,False,False,1,1
W7153783411,2024,2021-2026,True,False,True,False,False,1,1
W4405597590,2024,2021-2026,True,True,False,,False,1,1
W4405552663,2024,2021-2026,True,True,True,True,True,4,1
W4406757310,2024,2021-2026,True,True,True,True,True,2,0
W4405568979,2024,2021-2026,True,True,True,True,False,1,1
W4405769704,2024,2021-2026,True,True,True,True,False,1,1
W4406964177,2024,2021-2026,True,True,False,,True,2,1
W4410019256,2024,2021-2026,True,True,False,,False,1,1
W4405690528,2024,2021-2026,True,True,False,,False,1,1
W4405804386,2024,2021-2026,True,True,True,True,True,2,1
W4405817306,2024,2021-2026,True,False,True,False,False,1,1
W4405994214,2024,2021-2026,True,True,False,,False,1,1
W7203570532,2024,2021-2026,True,True,False,,False,1,1
W4405855356,2024,2021-2026,False,,False,,False,0,1
W4407238906,2024,2021-2026,True,True,False,,False,1,1
W4406045555,2024,2021-2026,True,True,False,,False,1,1
W4405955049,2024,2021-2026,True,True,True,True,False,1,1
W4406075456,2024,2021-2026,True,True,True,True,True,2,1
W4406105450,2024,2021-2026,True,True,True,True,False,1,1
W4406334671,2024,2021-2026,True,True,True,True,False,1,1
W4406866249,2024,2021-2026,True,True,False,,True,2,1
W4407674411,2024,2021-2026,True,True,False,,False,1,1
W4407795442,2024,2021-2026,True,True,True,True,False,1,1
W4407867820,2024,2021-2026,True,False,False,,True,2,1
W4408271008,2024,2021-2026,True,True,True,True,False,1,1
W4410132067,2024,2021-2026,True,True,False,,False,1,1
W4410510722,2024,2021-2026,True,True,True,True,False,1,1
W4406292312,2025,2021-2026,True,False,True,False,True,3,1
W4406371087,2025,2021-2026,True,True,False,,True,7,2
W4406388218,2025,2021-2026,True,True,True,True,False,1,1
W4406683837,2025,2021-2026,False,,False,,False,0,1
W4406810980,2025,2021-2026,True,True,True,True,True,2,1
W4407076142,2025,2021-2026,False,,False,,True,2,1
W4408129327,2025,2021-2026,True,False,False,,True,2,1
W4408869773,2025,2021-2026,False,,False,,False,0,1
W4409889378,2025,2021-2026,True,True,True,True,False,1,1
W4410326326,2025,2021-2026,True,True,True,True,False,1,1
W4410427386,2025,2021-2026,False,,False,,True,2,1
W4410871514,2025,2021-2026,True,True,False,,False,1,1
W4411213392,2025,2021-2026,True,True,False,,False,1,1
W4411220009,2025,2021-2026,True,True,False,,False,1,1
W4411252377,2025,2021-2026,True,True,False,,False,1,1
W4411300847,2025,2021-2026,True,True,True,True,True,2,1
W4411608725,2025,2021-2026,True,True,False,,True,2,1
W4412194826,2025,2021-2026,True,True,True,True,True,2,1
W4412724825,2025,2021-2026,True,True,False,,False,1,1
W4412730997,2025,2021-2026,False,,False,,False,0,1
W4412732564,2025,2021-2026,True,True,False,,False,1,1
W4412824335,2025,2021-2026,True,True,True,True,True,2,1
W4413447577,2025,2021-2026,True,True,True,True,False,1,1
W4414201167,2025,2021-2026,True,True,True,True,False,1,1
W4415196187,2025,2021-2026,False,,False,,False,0,1
W4415773833,2025,2021-2026,False,,False,,False,0,1
W4415804844,2025,2021-2026,False,,False,,False,0,1
W4415867301,2025,2021-2026,True,True,True,True,True,2,1
W4415954650,2025,2021-2026,False,,False,,False,1,1
W4416165742,2025,2021-2026,False,,False,,False,0,1
W4416272845,2025,2021-2026,True,True,False,,False,1,1
W4416384655,2025,2021-2026,True,True,True,True,False,1,1
W4416741880,2025,2021-2026,True,True,False,,True,2,1
W4417272492,2025,2021-2026,True,True,False,,True,2,1
W7105891921,2025,2021-2026,False,,False,,False,0,1
W7107948312,2025,2021-2026,True,False,False,,True,2,1
W7107959424,2025,2021-2026,True,False,False,,True,2,1
W7108000020,2025,2021-2026,False,,False,,False,0,1
W7108205754,2025,2021-2026,False,,False,,False,0,1
W7108208280,2025,2021-2026,False,,False,,False,0,1
W7116054490,2025,2021-2026,False,,False,,False,0,1
W7117135577,2025,2021-2026,True,False,False,,True,3,1
W7117156781,2025,2021-2026,True,False,False,,True,3,1
W7117325747,2025,2021-2026,False,,False,,False,0,1
W7122838662,2025,2021-2026,False,,False,,False,0,1
W7127370505,2025,2021-2026,True,False,True,False,False,1,1
W7133503112,2025,2021-2026,True,True,False,,True,2,1
W7133535685,2025,2021-2026,True,True,False,,True,3,1
W7135061556,2025,2021-2026,True,False,True,False,False,1,1
W7141049604,2025,2021-2026,True,True,False,,False,1,1
W4406039790,2025,2021-2026,True,True,True,True,True,4,1
W4406230838,2025,2021-2026,True,False,True,False,False,1,0
W4406274065,2025,2021-2026,False,,False,,False,0,1
W4406350404,2025,2021-2026,True,True,True,True,True,2,1
W4406360129,2025,2021-2026,False,,False,,False,0,1
W4406383218,2025,2021-2026,True,True,True,True,False,1,1
W4406403927,2025,2021-2026,True,True,True,True,True,2,1
W4406420289,2025,2021-2026,True,True,True,True,False,1,1
W4406439571,2025,2021-2026,True,True,True,True,False,1,1
W4406462873,2025,2021-2026,True,False,True,False,True,2,1
W4406467057,2025,2021-2026,True,True,True,True,False,1,1
W4406587324,2025,2021-2026,True,True,False,,False,1,1
W4406822895,2025,2021-2026,True,True,False,,True,2,1
W4406749422,2025,2021-2026,True,True,True,True,False,1,1
W4406774320,2025,2021-2026,True,True,True,True,False,1,1
W4408067927,2025,2021-2026,False,,False,,False,0,1
W4406788112,2025,2021-2026,True,False,True,False,True,2,1
W4406855052,2025,2021-2026,True,True,True,True,True,4,1
W4406915414,2025,2021-2026,True,False,True,True,True,4,1
W4406934749,2025,2021-2026,True,True,True,True,True,5,1
W4407296001,2025,2021-2026,True,True,False,,False,1,1
W4407039689,2025,2021-2026,True,True,True,True,True,5,1
W4407327870,2025,2021-2026,True,True,True,True,True,3,1
W4407405607,2025,2021-2026,True,False,False,,True,4,0
W4407694137,2025,2021-2026,True,False,False,,True,3,1
W4407097990,2025,2021-2026,True,True,True,True,False,1,1
W4407100734,2025,2021-2026,True,False,True,False,True,5,1
W4407139042,2025,2021-2026,True,True,True,True,False,1,1
W4407140864,2025,2021-2026,True,True,True,True,False,1,1
W4407144573,2025,2021-2026,True,True,True,True,False,1,1
W4407253938,2025,2021-2026,True,True,True,True,True,2,1
W4407392323,2025,2021-2026,True,False,False,,False,1,1
W4407406793,2025,2021-2026,True,True,True,True,True,2,1
W4407738664,2025,2021-2026,True,True,False,,True,4,2
W4408810491,2025,2021-2026,False,,False,,False,1,1
W4407684408,2025,2021-2026,True,True,True,True,True,3,1
W4408411517,2025,2021-2026,True,True,False,,False,1,1
W4407831671,2025,2021-2026,True,False,True,False,False,1,1
W4407860045,2025,2021-2026,True,True,True,True,False,1,1
W4407868586,2025,2021-2026,False,,False,,False,0,1
W4407929532,2025,2021-2026,True,False,False,,True,5,1
W4407931206,2025,2021-2026,True,False,True,True,True,5,1
W4408025909,2025,2021-2026,True,False,False,,True,4,1
W4408049026,2025,2021-2026,True,True,True,True,False,1,1
W4408052653,2025,2021-2026,True,False,True,False,True,2,1
W7162101796,2025,2021-2026,False,,False,,False,1,1
W4408079253,2025,2021-2026,True,True,True,True,False,1,1
W4408221193,2025,2021-2026,True,True,False,,True,2,1
W4408418343,2025,2021-2026,True,True,True,True,False,1,1
W4408424301,2025,2021-2026,True,True,True,True,False,1,1
W4408839092,2025,2021-2026,True,True,False,,True,5,1
W4408947704,2025,2021-2026,True,True,True,True,False,1,1
W4409274249,2025,2021-2026,True,False,False,,False,1,2
W4409366208,2025,2021-2026,True,True,True,True,False,1,1
W4408261907,2025,2021-2026,True,True,False,,False,1,1
W4408383262,2025,2021-2026,True,True,True,True,True,2,1
W4409614042,2025,2021-2026,True,True,False,,False,1,1
W4408251137,2025,2021-2026,True,False,False,,True,2,1
W4406602927,2025,2021-2026,True,True,True,True,True,3,1
W4408349005,2025,2021-2026,True,False,False,,False,1,2
W4408838401,2025,2021-2026,True,True,False,,False,1,1
W4408502605,2025,2021-2026,True,True,True,True,True,2,1
W4409087928,2025,2021-2026,True,True,False,,True,2,1
W4408581425,2025,2021-2026,True,True,True,True,False,1,1
W4408676235,2025,2021-2026,True,True,True,True,False,1,1
W4408706093,2025,2021-2026,True,False,True,False,True,2,1
W4408764375,2025,2021-2026,True,True,True,True,True,2,1
W4408827345,2025,2021-2026,True,True,True,True,False,1,1
W4408827377,2025,2021-2026,True,True,True,True,False,1,1
W4410057440,2025,2021-2026,False,,False,,False,0,1
W4408942937,2025,2021-2026,False,,False,,False,0,0
W4412192410,2025,2021-2026,False,,False,,False,0,1
W4408996620,2025,2021-2026,True,True,True,True,False,1,1
W4409006139,2025,2021-2026,True,True,True,True,False,1,1
W4409198396,2025,2021-2026,True,True,False,,False,1,1
W4409459598,2025,2021-2026,True,True,True,True,False,1,1
W4409049519,2025,2021-2026,True,True,True,True,True,2,1
W4409068932,2025,2021-2026,True,False,True,False,True,2,1
W4409133737,2025,2021-2026,True,True,True,True,False,1,1
W4409205144,2025,2021-2026,True,True,True,True,False,1,1
W4409620065,2025,2021-2026,True,True,False,,False,1,1
W4409858482,2025,2021-2026,True,True,True,True,False,1,1
W4410371088,2025,2021-2026,True,True,True,True,False,1,1
W4411921073,2025,2021-2026,True,True,True,True,False,1,1
W4412414456,2025,2021-2026,True,True,True,True,False,1,1
W4409137389,2025,2021-2026,True,False,True,False,True,4,1
W4409181356,2025,2021-2026,True,False,True,False,False,1,1
W4411299386,2025,2021-2026,True,True,True,True,False,1,1
W4412946433,2025,2021-2026,False,,False,,False,1,1
W4409149918,2025,2021-2026,True,True,True,True,True,4,1
W4409177704,2025,2021-2026,True,False,False,,True,3,1
W4409232195,2025,2021-2026,True,False,True,False,True,2,1
W4409308473,2025,2021-2026,True,True,True,False,True,3,1
W4409312397,2025,2021-2026,True,True,True,True,False,1,1
W4409327104,2025,2021-2026,True,True,True,True,True,2,1
W4409327618,2025,2021-2026,True,False,True,False,True,5,1
W4409518497,2025,2021-2026,True,True,True,True,False,1,1
W4409349834,2025,2021-2026,True,True,True,True,False,1,1
W4410206397,2025,2021-2026,True,True,False,,False,1,1
W4409405258,2025,2021-2026,True,False,True,False,False,1,1
W4409544995,2025,2021-2026,True,False,False,,False,1,1
W4414662340,2025,2021-2026,True,True,True,True,False,1,1
W4409836726,2025,2021-2026,False,,False,,False,0,1
W4409620061,2025,2021-2026,True,False,True,False,True,3,1
W4409653275,2025,2021-2026,True,True,True,True,False,1,1
W4409667807,2025,2021-2026,True,True,True,True,False,1,1
W4409676368,2025,2021-2026,True,True,False,,True,3,1
W4409704927,2025,2021-2026,True,True,True,True,True,2,1
W4409712325,2025,2021-2026,True,True,True,True,True,2,1
W4409733244,2025,2021-2026,True,True,True,True,True,2,1
W4409760103,2025,2021-2026,True,False,True,False,True,2,1
W7110815073,2025,2021-2026,False,,False,,False,0,1
W7111182769,2025,2021-2026,False,,False,,False,0,1
W4409860511,2025,2021-2026,True,True,False,,True,2,1
W4409835921,2025,2021-2026,True,True,False,,False,1,1
W4409863092,2025,2021-2026,False,,False,,False,0,1
W4409869223,2025,2021-2026,False,,False,,False,0,1
W4409882502,2025,2021-2026,True,True,True,True,True,4,1
W7110927017,2025,2021-2026,False,,False,,False,0,1
W7110969183,2025,2021-2026,False,,False,,False,0,1
W7111099250,2025,2021-2026,False,,False,,False,0,1
W4409904513,2025,2021-2026,False,,False,,False,0,1
W4409966211,2025,2021-2026,True,True,False,,False,1,1
W4410145420,2025,2021-2026,True,True,True,True,True,2,1
W7133346109,2025,2021-2026,True,True,False,,False,1,1
W4410285301,2025,2021-2026,False,,False,,False,0,2
W4410299401,2025,2021-2026,True,True,False,,False,1,1
W4411396282,2025,2021-2026,True,True,False,,False,1,1
W4410029656,2025,2021-2026,True,False,True,False,False,1,1
W4410057323,2025,2021-2026,True,True,True,True,False,1,1
W4410057678,2025,2021-2026,True,True,True,True,False,1,1
W4410081415,2025,2021-2026,True,True,True,True,True,2,1
W4410100088,2025,2021-2026,True,True,False,,False,1,1
W4410118533,2025,2021-2026,True,False,False,,True,3,1
W4410156098,2025,2021-2026,True,True,True,True,True,2,1
W4410198718,2025,2021-2026,True,True,True,True,True,8,2
W4410213656,2025,2021-2026,True,True,True,True,True,2,1
W4410220234,2025,2021-2026,True,True,True,True,False,1,1
W4410378379,2025,2021-2026,True,False,False,,True,2,1
W4410314519,2025,2021-2026,True,True,True,True,False,1,1
W4410322757,2025,2021-2026,True,True,False,,False,1,1
W7153762165,2025,2021-2026,True,False,True,False,False,1,1
W7153827055,2025,2021-2026,True,False,True,False,False,1,1
W4410377066,2025,2021-2026,True,False,False,,True,2,2
W4410382133,2025,2021-2026,True,True,False,,False,1,1
W4410565242,2025,2021-2026,True,True,False,,False,1,1
W4410454225,2025,2021-2026,True,True,True,True,False,1,3
W7117687715,2025,2021-2026,False,,False,,False,0,1
W4410478731,2025,2021-2026,False,,False,,False,0,1
W4410542973,2025,2021-2026,True,True,True,True,False,1,1
W4410548283,2025,2021-2026,True,True,True,True,True,2,1
W4410609522,2025,2021-2026,True,True,True,True,True,2,1
W4410634100,2025,2021-2026,True,True,False,,False,1,1
W7110972901,2025,2021-2026,False,,False,,False,0,1
W7111036315,2025,2021-2026,False,,False,,False,0,1
W7111194844,2025,2021-2026,False,,False,,False,0,1
W4410618090,2025,2021-2026,False,,False,,False,0,1
W4410811002,2025,2021-2026,True,True,True,True,True,7,1
W4410824350,2025,2021-2026,True,False,True,False,True,4,1
W4410827762,2025,2021-2026,True,False,True,False,True,10,3
W4410852299,2025,2021-2026,True,True,True,True,True,6,1
W4410858941,2025,2021-2026,True,True,True,True,True,4,1
W4410924493,2025,2021-2026,True,True,True,True,True,3,1
W7128959626,2025,2021-2026,True,True,True,True,False,1,1
W4410925815,2025,2021-2026,True,True,True,True,True,2,1
W4410958401,2025,2021-2026,True,True,True,True,False,1,1
W4410975697,2025,2021-2026,True,True,False,,False,1,1
W4411256693,2025,2021-2026,True,True,False,,True,3,1
W4411492485,2025,2021-2026,True,True,True,True,False,1,1
W4411494217,2025,2021-2026,True,True,True,True,False,1,3
W4411494674,2025,2021-2026,True,True,True,True,False,1,1
W4410976575,2025,2021-2026,True,False,True,False,False,1,1
W4412488865,2025,2021-2026,True,True,True,True,False,1,1
W4411053903,2025,2021-2026,True,False,True,False,True,3,2
W4411054859,2025,2021-2026,True,True,True,True,True,2,1
W4411049611,2025,2021-2026,True,True,True,True,False,1,1
W4411107912,2025,2021-2026,True,True,False,,False,1,1
W4411780062,2025,2021-2026,True,True,True,True,False,1,1
W4411131528,2025,2021-2026,True,False,True,True,True,2,1
W4411147061,2025,2021-2026,True,True,False,,False,1,1
W4411179888,2025,2021-2026,False,,False,,False,0,1
W4411253324,2025,2021-2026,True,True,True,True,False,1,1
W4416862308,2025,2021-2026,False,,False,,False,0,1
W4411394996,2025,2021-2026,True,False,True,True,True,2,1
W4411780132,2025,2021-2026,True,True,False,,True,2,1
W4411622318,2025,2021-2026,True,True,False,,False,1,1
W4411506407,2025,2021-2026,True,True,True,True,False,1,1
W4411545393,2025,2021-2026,True,False,True,False,True,3,1
W4411609738,2025,2021-2026,True,True,False,,False,1,1
W4411614704,2025,2021-2026,True,True,True,True,False,1,1
W4411615163,2025,2021-2026,True,True,True,True,False,1,1
W7114783861,2025,2021-2026,True,False,False,,True,2,1
W4411631925,2025,2021-2026,True,True,True,True,False,1,1
W4411631928,2025,2021-2026,True,True,True,False,True,2,1
W4411687283,2025,2021-2026,True,True,True,False,True,2,1
W4411688061,2025,2021-2026,True,False,True,False,True,2,1
W4411736088,2025,2021-2026,True,True,True,True,False,1,1
W4411750884,2025,2021-2026,True,True,True,True,False,1,1
W4412034666,2025,2021-2026,False,,False,,False,1,1
W4414986670,2025,2021-2026,True,True,False,,True,2,1
W4412627069,2025,2021-2026,True,True,True,True,False,1,1
W4413180536,2025,2021-2026,True,False,False,,False,1,3
W4411855183,2025,2021-2026,True,True,False,,False,1,1
W4412008048,2025,2021-2026,True,True,False,,False,1,1
W4412771701,2025,2021-2026,True,True,True,True,False,1,1
W4413097951,2025,2021-2026,True,True,False,,False,1,1
W4414036417,2025,2021-2026,True,True,False,,False,1,2
W4416412026,2025,2021-2026,True,True,False,,False,1,1
W4416412094,2025,2021-2026,True,True,False,,False,1,1
W7134047334,2025,2021-2026,True,False,False,,True,2,1
W7160501519,2025,2021-2026,True,True,False,,False,1,1
W7203589414,2025,2021-2026,True,False,False,,False,1,1
W4411850014,2025,2021-2026,True,True,True,True,True,4,1
W4412460860,2025,2021-2026,True,False,True,False,False,1,0
W4413003577,2025,2021-2026,True,True,True,True,False,1,1
W4417412765,2025,2021-2026,False,,False,,False,0,1
W7117557073,2025,2021-2026,True,True,False,,False,1,1
W4411947453,2025,2021-2026,True,True,True,True,True,2,0
W4412011834,2025,2021-2026,True,True,True,True,False,1,1
W4412050049,2025,2021-2026,True,True,True,True,False,1,1
W4412094425,2025,2021-2026,False,,False,,False,0,1
W4412157494,2025,2021-2026,True,True,False,,True,4,1
W4412177674,2025,2021-2026,True,False,True,False,False,1,3
W4412199051,2025,2021-2026,True,True,True,True,False,1,1
W4412345666,2025,2021-2026,True,True,True,True,True,3,6
W4412354586,2025,2021-2026,True,True,True,True,True,2,1
W4412450053,2025,2021-2026,True,False,True,False,True,2,1
W4412457511,2025,2021-2026,True,True,False,,False,1,1
W4412462831,2025,2021-2026,True,True,True,True,False,1,3
W4412463204,2025,2021-2026,True,True,True,True,False,1,1
W4412475082,2025,2021-2026,True,True,True,True,True,3,1
W4413092818,2025,2021-2026,True,True,True,True,False,1,1
W4413075492,2025,2021-2026,True,True,True,True,True,2,1
W4413082031,2025,2021-2026,True,True,False,,False,1,1
W4412957364,2025,2021-2026,True,True,True,True,True,4,1
W4412522850,2025,2021-2026,True,True,True,True,False,1,1
W4412914103,2025,2021-2026,True,True,False,,False,1,1
W4412535619,2025,2021-2026,True,True,True,True,True,2,1
W4412537988,2025,2021-2026,True,True,True,True,True,3,1
W4413505652,2025,2021-2026,False,,False,,False,0,1
W4412593339,2025,2021-2026,True,True,False,,False,1,1
W4412808132,2025,2021-2026,True,True,False,,False,1,1
W4412925713,2025,2021-2026,True,True,False,,False,1,1
W4412766641,2025,2021-2026,False,,False,,False,0,1
W4412847369,2025,2021-2026,True,True,True,True,False,1,1
W4412711461,2025,2021-2026,True,True,True,True,False,1,1
W4412862976,2025,2021-2026,True,True,True,True,True,2,1
W4412898894,2025,2021-2026,True,False,True,False,True,2,1
W4412870508,2025,2021-2026,False,,False,,False,0,2
W4412793588,2025,2021-2026,True,True,True,True,True,4,1
W7154123406,2025,2021-2026,False,,False,,False,0,1
W7154138598,2025,2021-2026,False,,False,,False,0,1
W4413598757,2025,2021-2026,True,True,False,,False,1,1
W4413771114,2025,2021-2026,True,True,False,,True,2,1
W4413895018,2025,2021-2026,True,True,True,True,False,1,1
W4412935776,2025,2021-2026,True,False,True,False,True,3,1
W4413170956,2025,2021-2026,True,True,False,,False,1,1
W4412980682,2025,2021-2026,True,True,True,True,False,1,1
W4412990564,2025,2021-2026,True,True,True,True,True,4,1
W4413052047,2025,2021-2026,True,True,True,True,True,2,1
W4413104157,2025,2021-2026,True,True,True,True,False,1,1
W4413198450,2025,2021-2026,True,True,True,True,False,1,1
W4413285266,2025,2021-2026,True,True,False,,True,2,1
W4413270768,2025,2021-2026,True,False,True,False,True,3,1
W7128182371,2025,2021-2026,False,,False,,False,0,1
W4413442350,2025,2021-2026,True,True,False,,False,1,1
W4413278938,2025,2021-2026,True,True,True,True,False,1,1
W4413283628,2025,2021-2026,True,True,True,True,True,2,1
W4413288783,2025,2021-2026,True,False,True,False,True,4,1
W4413304967,2025,2021-2026,True,False,True,False,False,1,1
W7110919078,2025,2021-2026,False,,False,,False,0,1
W4413309913,2025,2021-2026,True,True,True,True,False,1,1
W4413326120,2025,2021-2026,True,True,True,True,False,1,1
W7104020674,2025,2021-2026,True,True,False,,False,1,1
W4414710385,2025,2021-2026,True,True,True,True,False,1,1
W4413384732,2025,2021-2026,True,False,True,True,True,2,1
W7110810517,2025,2021-2026,False,,False,,False,0,1
W7111110282,2025,2021-2026,False,,False,,False,0,1
W4413453115,2025,2021-2026,True,True,False,,False,1,1
W4413479832,2025,2021-2026,False,,False,,False,0,1
W4413609773,2025,2021-2026,True,True,True,True,True,2,1
W4413636998,2025,2021-2026,True,False,True,False,True,3,1
W4413681603,2025,2021-2026,True,True,False,,False,1,1
W4413699650,2025,2021-2026,False,,False,,False,0,1
W4413764655,2025,2021-2026,True,True,False,,False,1,1
W4413804278,2025,2021-2026,False,,False,,False,0,1
W4413961819,2025,2021-2026,False,,False,,False,0,6
W7134912527,2025,2021-2026,False,,False,,False,0,1
W4413773128,2025,2021-2026,True,True,False,,True,2,1
W4413842286,2025,2021-2026,True,True,True,True,False,1,1
W4413808401,2025,2021-2026,False,,False,,False,0,1
W4413817470,2025,2021-2026,True,True,True,True,False,1,1
W4414073302,2025,2021-2026,True,True,True,True,False,1,1
W4413872090,2025,2021-2026,True,True,False,,True,3,1
W4413878290,2025,2021-2026,True,True,False,,False,1,1
W4414311420,2025,2021-2026,True,True,False,,True,2,1
W4414395055,2025,2021-2026,True,True,True,True,False,1,1
W4414404386,2025,2021-2026,True,True,True,True,True,2,1
W4415933142,2025,2021-2026,True,True,False,,True,2,1
W7125786328,2025,2021-2026,True,True,True,True,False,1,1
W7147245518,2025,2021-2026,False,,False,,False,0,1
W4413960972,2025,2021-2026,True,True,True,True,False,1,1
W4413973104,2025,2021-2026,True,False,True,False,True,2,1
W4413990505,2025,2021-2026,True,True,True,True,False,1,0
W4416440860,2025,2021-2026,False,,False,,False,0,1
W4414015439,2025,2021-2026,True,False,True,False,False,1,1
W4414020198,2025,2021-2026,True,False,True,False,True,4,1
W4414027307,2025,2021-2026,True,True,False,,False,1,1
W7118177232,2025,2021-2026,True,True,True,True,False,1,1
W7171627295,2025,2021-2026,True,True,False,,False,1,1
W4414077267,2025,2021-2026,True,True,False,,False,1,1
W4414472655,2025,2021-2026,True,False,True,False,False,1,2
W4414097429,2025,2021-2026,True,True,False,,False,1,3
W4414116849,2025,2021-2026,True,True,True,True,False,1,1
W4414146151,2025,2021-2026,True,True,False,,False,1,1
W4414160158,2025,2021-2026,True,False,True,False,True,4,1
W4414260380,2025,2021-2026,True,False,False,,False,1,3
W4414261731,2025,2021-2026,True,False,True,False,False,1,1
W4414269416,2025,2021-2026,True,True,False,,False,1,1
W4414248639,2025,2021-2026,True,False,False,,True,2,1
W4414304626,2025,2021-2026,False,,False,,False,1,6
W4414288023,2025,2021-2026,True,True,True,True,False,1,1
W4414299593,2025,2021-2026,True,False,True,False,True,2,1
W4414333967,2025,2021-2026,True,True,True,True,False,1,1
W4414367205,2025,2021-2026,True,True,True,True,True,4,1
W4414577259,2025,2021-2026,True,True,True,True,False,1,1
W4415674597,2025,2021-2026,False,,False,,False,0,1
W7104506605,2025,2021-2026,False,,False,,False,0,1
W4414410282,2025,2021-2026,True,True,True,True,False,1,1
W4414425292,2025,2021-2026,True,True,True,True,False,1,1
W4414481739,2025,2021-2026,True,True,True,False,True,2,1
W4414515900,2025,2021-2026,True,True,False,,True,2,1
W4416890983,2025,2021-2026,True,False,False,,False,1,3
W4414584438,2025,2021-2026,True,True,True,True,False,1,1
W4414570500,2025,2021-2026,False,,False,,False,0,1
W4414575243,2025,2021-2026,False,,False,,False,0,1
W4414576509,2025,2021-2026,True,True,False,,True,3,1
W7104584408,2025,2021-2026,True,False,True,False,False,1,1
W7171303447,2025,2021-2026,False,,False,,False,0,1
W7171329101,2025,2021-2026,False,,False,,False,0,1
W4414592566,2025,2021-2026,True,False,True,False,True,2,0
W4414601132,2025,2021-2026,True,True,True,True,False,1,1
W4414754576,2025,2021-2026,False,,False,,False,0,1
W4415814605,2025,2021-2026,False,,False,,False,1,1
W4414625936,2025,2021-2026,True,True,True,True,True,4,7
W4414664608,2025,2021-2026,True,True,True,True,True,2,1
W4414812475,2025,2021-2026,True,False,False,,True,2,1
W4415046306,2025,2021-2026,True,True,False,,False,1,1
W4415854853,2025,2021-2026,True,False,False,,True,3,1
W7154827802,2025,2021-2026,False,,False,,False,0,1
W4415098073,2025,2021-2026,True,True,False,,False,1,1
W4415113314,2025,2021-2026,True,True,True,True,False,1,1
W4415385748,2025,2021-2026,True,True,True,True,True,4,1
W4415544720,2025,2021-2026,True,True,False,,False,1,1
W4415614762,2025,2021-2026,True,True,True,True,False,1,1
W4415855010,2025,2021-2026,True,True,True,True,True,2,2
W4415958039,2025,2021-2026,True,True,True,True,True,2,1
W4417335229,2025,2021-2026,True,True,True,True,False,1,1
W7105820834,2025,2021-2026,True,True,False,,False,1,1
W7118092729,2025,2021-2026,True,True,True,True,False,1,1
W4414788804,2025,2021-2026,True,True,True,True,False,1,1
W4414853618,2025,2021-2026,True,True,True,True,True,2,1
W4414874407,2025,2021-2026,True,True,True,True,True,2,4
W4414971388,2025,2021-2026,True,True,True,True,False,1,1
W4414967701,2025,2021-2026,True,True,True,True,True,5,1
W4415046397,2025,2021-2026,True,True,False,,False,1,1
W4415084473,2025,2021-2026,True,True,True,True,False,1,1
W4415104159,2025,2021-2026,False,,False,,False,0,1
W4415105994,2025,2021-2026,True,True,False,,False,1,1
W4415172726,2025,2021-2026,True,False,True,True,True,3,1
W7133189709,2025,2021-2026,True,True,True,True,True,2,1
W7133215341,2025,2021-2026,True,True,True,True,True,2,1
W4415167948,2025,2021-2026,True,True,True,True,True,5,1
W7104035817,2025,2021-2026,True,True,False,,True,2,1
W4415191028,2025,2021-2026,True,True,False,,False,1,1
W4415260732,2025,2021-2026,True,True,False,,False,1,1
W4415235122,2025,2021-2026,False,,False,,False,0,5
W4415253904,2025,2021-2026,True,True,True,True,False,1,1
W4415298684,2025,2021-2026,True,True,True,True,False,1,1
W7112782207,2025,2021-2026,False,,False,,False,0,1
W4415420704,2025,2021-2026,True,True,True,True,False,1,1
W4415446031,2025,2021-2026,True,False,True,False,True,2,1
W4416118000,2025,2021-2026,False,,False,,False,1,1
W4415584695,2025,2021-2026,True,False,True,False,True,2,1
W4415624059,2025,2021-2026,True,True,False,,False,1,1
W4415726869,2025,2021-2026,True,False,True,False,False,1,1
W4415682434,2025,2021-2026,True,False,True,True,True,4,1
W4415682846,2025,2021-2026,True,False,True,False,True,4,0
W4415705878,2025,2021-2026,True,False,True,False,True,4,4
W4415735214,2025,2021-2026,False,,False,,False,0,1
W4415748754,2025,2021-2026,True,True,True,True,False,1,1
W4415757758,2025,2021-2026,True,True,False,,False,1,1
W4415907626,2025,2021-2026,False,,False,,False,1,1
W4415757042,2025,2021-2026,True,True,True,True,True,3,2
W4415906361,2025,2021-2026,True,False,False,,True,4,4
W4416048968,2025,2021-2026,True,True,True,True,False,1,2
W4416083053,2025,2021-2026,True,True,False,,False,1,1
W4416949713,2025,2021-2026,False,,False,,False,1,1
W4415796134,2025,2021-2026,True,True,False,,True,2,1
W4415906118,2025,2021-2026,True,False,False,,False,1,1
W4415916770,2025,2021-2026,True,True,False,,False,1,1
W4415906410,2025,2021-2026,False,,False,,False,0,1
W7103994207,2025,2021-2026,False,,False,,False,0,1
W7104002748,2025,2021-2026,False,,False,,False,0,1
W7104005240,2025,2021-2026,False,,False,,False,0,1
W7104047428,2025,2021-2026,False,,False,,False,0,1
W4415954416,2025,2021-2026,True,True,True,True,True,2,1
W4416067668,2025,2021-2026,True,True,False,,False,1,1
